Account,symbol,barinterval,Intervaltype,strategy,dd/MM/yyyy,hh:mm:ss,contracts*marketpos,open,S,HL,ST,C,Z,STO,LSTM,LSTT,HMM,LAP,RL,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1

U1430991,NZD.USD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,03:00:00,20000,0.68144,-1,-1,1,1,-1,1,0,0,0,-1,-1,0,1,1,0,1,1,-418,-373,-348,-320,-332,0,-407,-103,-242,-227,-266,0,0,0,0,0,0,0,492,0,376,0,265,82,205,0,406,0,352,98
U1430991,USD.CHF,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,03:00:00,-30000,1.00018,0,1,-1,-1,-1,-1,0,0,0,-1,-1,1,1,1,1,1,1,-303,0,-216,0,-116,-140,-270,0,-92,-54,-176,-54,0,0,0,0,0,0,282,0,413,11,301,0,518,121,197,0,571,0
U1419799,EUR.USD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,03:00:00,-12000,1.13606,0,-1,-1,1,1,1,0,0,0,-1,-1,1,1,0,1,1,1,-103,0,-323,-106,-422,-132,-285,-158,-240,0,-409,-58,0,0,0,0,0,0,188,0,221,0,188,0,273,0,370,150,157,0
U1430991,GBP.JPY,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,03:00:00,-20000,148.20900,0,1,0,1,-1,-1,0,0,0,1,-1,1,1,1,1,1,1,0,0,0,0,0,-159,0,0,0,-560,0,-560,1,1,0,1,0,0,0,469,0,367,0,0,0,527,0,0,0,0
U1430991,AUD.CAD,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,03:00:00,20000,0.93252,0,-1,0,0,0,0,0,0,0,-1,-1,0,1,1,1,1,0,-293,0,-256,-146,-112,0,-229,-207,-4,0,-447,0,0,0,0,0,0,0,451,0,321,0,436,0,268,0,116,0,144,113
U1419799,EUR.JPY,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,03:00:00,-24000,127.13300,-1,0,1,-1,0,0,0,0,0,-1,-1,1,0,1,1,1,1,-4,-226,-705,0,-230,-85,-276,-226,-277,-83,-366,-205,0,0,0,0,0,0,0,0,177,0,263,0,751,0,621,0,174,0
U1431012,AUD.CHF,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,03:00:00,-20000,0.70998,-1,-1,1,1,1,1,0,0,0,-1,-1,1,0,0,1,1,1,-250,-41,-411,0,-208,-126,-4,-126,-84,0,-82,-66,0,0,0,0,0,0,184,0,138,126,118,0,0,0,200,99,195,0
U1431022,AUD.JPY,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,03:00:00,-40000,79.43800,1,-1,-1,-1,0,0,0,0,0,-1,-1,1,1,0,1,1,0,-271,-85,-384,-276,-589,-23,-250,-183,-423,0,-487,-115,0,0,0,0,0,0,582,0,325,0,408,0,230,0,350,0,141,0
U1430991,USD.JPY,4,1,Phantom_Sum_S_HL_ST_C_ZZ,01/03/2019,03:00:00,-15000,111.90500,1,1,-1,1,-1,0,0,0,0,-1,-1,1,1,1,1,1,1,0,0,0,0,0,-287,0,0,0,-132,0,-126,1,1,0,1,0,0,0,127,0,129,0,0,0,287,0,0,0,0
U1431022,CHF.JPY,4,1,Phantom_Sum_3_S_HL_ST_C_ZZ_STO,01/03/2019,03:00:00,15000,111.88700,1,1,1,0,1,-1,0,0,0,-1,-1,0,0,0,0,1,1,-385,0,-386,0,-471,0,-432,-76,-394,0,-375,-122,0,0,0,0,0,0,554,228,516,228,542,20,340,0,325,228,342,0
